STATE CLIMATE OFFICE OF NORTH CAROLINA,
1/19/2010 19:12,52.1
1/19/2010 19:13,52.4
1/19/2010 19:14,52.6
1/19/2010 19:15,52.5
1/19/2010 19:16,52.7
1/19/2010 19:17,53.2
1/19/2010 19:18,53.2
1/19/2010 19:19,53.8
1/19/2010 19:20,53.8
1/19/2010 19:21,53.8
1/19/2010 19:22,53.6
1/19/2010 19:23,53.2
1/19/2010 19:24,53
1/19/2010 19:25,52.9
1/19/2010 19:26,52.5
1/19/2010 19:27,52.4
1/19/2010 19:28,52.3
1/19/2010 19:29,51.8
1/19/2010 19:30,51.8
1/19/2010 19:31,51.7
1/19/2010 19:32,51.3
1/19/2010 19:33,51.3
1/19/2010 19:34,51.2
1/19/2010 19:35,51.3
1/19/2010 19:36,51.1
1/19/2010 19:37,51.4
1/19/2010 19:38,51.1
1/19/2010 19:39,51.3
1/19/2010 19:40,51.3
1/19/2010 19:41,51.1
1/19/2010 19:42,51.2
1/19/2010 19:43,51.1
1/19/2010 19:44,51.2
1/19/2010 19:45,50.9
1/19/2010 19:46,50.8
1/19/2010 19:47,51.1
1/19/2010 19:48,51.2
1/19/2010 19:49,51.1
1/19/2010 19:50,51.2
1/19/2010 19:51,51.2
1/19/2010 19:52,51.2
1/19/2010 19:53,51.4
1/19/2010 19:54,51.3
1/19/2010 19:55,51.4
1/19/2010 19:56,51.2
1/19/2010 19:57,51.2
1/19/2010 19:58,51.3
1/19/2010 19:59,51.3
1/19/2010 20:00,51.3
1/19/2010 20:00,51.3
1/19/2010 20:01,51.5
1/19/2010 20:02,51.7
1/19/2010 20:03,51.8
1/19/2010 20:04,51.5
1/19/2010 20:05,51.3
1/19/2010 20:06,51.2
1/19/2010 20:07,51.1
1/19/2010 20:08,50.8
1/19/2010 20:09,50.6
1/19/2010 20:10,50.5
1/19/2010 20:11,50.5
1/19/2010 20:12,50.1
1/19/2010 20:13,50.1
1/19/2010 20:14,50.3
1/19/2010 20:15,49.9
1/19/2010 20:16,50
1/19/2010 20:17,50.1
1/19/2010 20:18,49.9
1/19/2010 20:19,49.7
1/19/2010 20:20,49.5
1/19/2010 20:21,49.7
1/19/2010 20:22,49.2
1/19/2010 20:23,48.4
1/19/2010 20:24,47.7
1/19/2010 20:25,47.4
1/19/2010 20:26,47.2
1/19/2010 20:27,47.1
1/19/2010 20:28,47.2
1/19/2010 20:29,47.4
1/19/2010 20:30,47.6
1/19/2010 20:31,47.7
1/19/2010 20:32,47.9
1/19/2010 20:33,47.9
1/19/2010 20:34,48.5
1/19/2010 20:35,48.9
1/19/2010 20:36,49.3
1/19/2010 20:37,49.4
1/19/2010 20:38,49.9
1/19/2010 20:39,49.7
1/19/2010 20:40,50
1/19/2010 20:41,50.1
1/19/2010 20:42,50.3
1/19/2010 20:43,50.1
1/19/2010 20:44,50.2
1/19/2010 20:45,50.1
1/19/2010 20:46,50
1/19/2010 20:47,50.1
1/19/2010 20:48,49.7
1/19/2010 20:49,49.6
1/19/2010 20:50,49.6
1/19/2010 20:51,49.4
1/19/2010 20:52,49.3
1/19/2010 20:53,49.3
1/19/2010 20:54,49.4
1/19/2010 20:55,49.3
1/19/2010 20:56,49.4
1/19/2010 20:57,49.5
1/19/2010 20:58,49.3
1/19/2010 20:59,49.3
1/19/2010 21:00,49.2
1/19/2010 21:00,49.2
1/19/2010 21:01,49.4
1/19/2010 21:02,49.3
1/19/2010 21:03,49.2
1/19/2010 21:04,49
1/19/2010 21:05,49
1/19/2010 21:06,48.9
1/19/2010 21:07,49.3
1/19/2010 21:08,49.4
1/19/2010 21:09,49.3
1/19/2010 21:10,49.4
1/19/2010 21:11,49.7
1/19/2010 21:12,50
1/19/2010 21:13,50.1
1/19/2010 21:14,50
1/19/2010 21:15,50.1
1/19/2010 21:16,50.1
1/19/2010 21:17,50.2
1/19/2010 21:18,50.2
1/19/2010 21:19,50.3
1/19/2010 21:20,50.3
1/19/2010 21:21,50.5
1/19/2010 21:22,50.5
1/19/2010 21:23,50.3
1/19/2010 21:24,50.5
1/19/2010 21:25,50.3
1/19/2010 21:26,50.5
1/19/2010 21:27,50.6
1/19/2010 21:28,50.5
1/19/2010 21:29,50
1/19/2010 21:30,49.7
1/19/2010 21:31,49.5
1/19/2010 21:32,49
1/19/2010 21:33,48.9
1/19/2010 21:34,48.2
1/19/2010 21:35,47.9
1/19/2010 21:36,47.9
1/19/2010 21:37,47.4
1/19/2010 21:38,47.4
1/19/2010 21:39,47.1
1/19/2010 21:40,47.1
1/19/2010 21:41,47.2
1/19/2010 21:42,47
1/19/2010 21:43,47.1
1/19/2010 21:44,47
1/19/2010 21:45,47
1/19/2010 21:46,47.2
1/19/2010 21:47,46.9
1/19/2010 21:48,46.9
1/19/2010 21:49,46.9
1/19/2010 21:50,46.9
1/19/2010 21:51,46.8
1/19/2010 21:52,46.6
1/19/2010 21:53,46.3
1/19/2010 21:54,46.3
1/19/2010 21:55,46
1/19/2010 21:56,46
1/19/2010 21:57,45.9
1/19/2010 21:58,45.8
1/19/2010 21:59,45.8
1/19/2010 22:00,45.8
1/19/2010 22:00,45.8
1/19/2010 22:01,45.3
1/19/2010 22:02,45.7
1/19/2010 22:03,45.7
1/19/2010 22:04,45.8
1/19/2010 22:05,45.8
1/19/2010 22:06,45.9
1/19/2010 22:07,45.9
1/19/2010 22:08,46
1/19/2010 22:09,46.3
1/19/2010 22:10,46.1
1/19/2010 22:11,46.3
1/19/2010 22:12,46.3
1/19/2010 22:13,46.3
1/19/2010 22:14,46.4
1/19/2010 22:15,46.5
1/19/2010 22:16,46.6
1/19/2010 22:17,46.9
1/19/2010 22:18,46.8
1/19/2010 22:19,46.8
1/19/2010 22:20,46.9
1/19/2010 22:21,46.6
1/19/2010 22:22,46.9
1/19/2010 22:23,46.9
1/19/2010 22:24,46.9
1/19/2010 22:25,46.8
1/19/2010 22:26,46.8
1/19/2010 22:27,46.6
1/19/2010 22:28,46.3
1/19/2010 22:29,46.5
1/19/2010 22:30,46
1/19/2010 22:31,46
1/19/2010 22:32,45.7
1/19/2010 22:33,45.7
1/19/2010 22:34,45.7
1/19/2010 22:35,45.6
1/19/2010 22:36,45.6
1/19/2010 22:37,45.6
1/19/2010 22:38,45.4
1/19/2010 22:39,45.6
1/19/2010 22:40,45.6
1/19/2010 22:41,45.8
1/19/2010 22:42,45.9
1/19/2010 22:43,46
1/19/2010 22:44,46.2
1/19/2010 22:45,46.2
1/19/2010 22:46,46.3
1/19/2010 22:47,46.6
1/19/2010 22:48,46.4
1/19/2010 22:49,46.5
1/19/2010 22:50,46.5
1/19/2010 22:51,46.4
1/19/2010 22:52,46.4
1/19/2010 22:53,46.4
1/19/2010 22:54,46.4
1/19/2010 22:55,46.5
1/19/2010 22:56,46.6
1/19/2010 22:57,46.9
1/19/2010 22:58,47.1
1/19/2010 22:59,47.4
1/19/2010 23:00,48
1/19/2010 23:00,48
1/19/2010 23:01,48.3
1/19/2010 23:02,48.6
1/19/2010 23:03,48.8
1/19/2010 23:04,48.7
1/19/2010 23:05,48.7
1/19/2010 23:06,48.2
1/19/2010 23:07,47.8
1/19/2010 23:08,47.4
1/19/2010 23:09,47
1/19/2010 23:10,46.7
1/19/2010 23:11,46.5
1/19/2010 23:12,46.3
1/19/2010 23:13,46.2
1/19/2010 23:14,46
1/19/2010 23:15,46.2
1/19/2010 23:16,45.8
1/19/2010 23:17,45.9
1/19/2010 23:18,45.9
1/19/2010 23:19,46.4
1/19/2010 23:20,46.7
1/19/2010 23:21,47.1
1/19/2010 23:22,47.5
1/19/2010 23:23,47.6
1/19/2010 23:24,48
1/19/2010 23:25,48.3
1/19/2010 23:26,48.7
1/19/2010 23:27,49.2
1/19/2010 23:28,49.5
1/19/2010 23:29,49.9
1/19/2010 23:30,50.2
1/19/2010 23:31,50.1
1/19/2010 23:32,50.3
1/19/2010 23:33,50.3
1/19/2010 23:34,49.8
1/19/2010 23:35,49.3
1/19/2010 23:36,48.3
1/19/2010 23:37,48.2
1/19/2010 23:38,47.6
1/19/2010 23:39,47.5
1/19/2010 23:40,47.1
1/19/2010 23:41,46.7
1/19/2010 23:42,46.7
1/19/2010 23:43,46.5
1/19/2010 23:44,46.5
1/19/2010 23:45,46.5
1/19/2010 23:46,46.6
1/19/2010 23:47,46.4
1/19/2010 23:48,46.4
1/19/2010 23:49,46.4
1/19/2010 23:50,46.5
1/19/2010 23:51,46.4
1/19/2010 23:52,46.3
1/19/2010 23:53,46.2
1/19/2010 23:54,46.2
1/19/2010 23:55,46.2
1/19/2010 23:56,46.2
1/19/2010 23:57,45.8
1/19/2010 23:58,45.7
1/19/2010 23:59,45.8
1/20/2010 0:00,46
1/20/2010 0:00,46
1/20/2010 0:01,46
1/20/2010 0:02,46.4
1/20/2010 0:03,46.4
1/20/2010 0:04,46.1
1/20/2010 0:05,46.5
1/20/2010 0:06,47.1
1/20/2010 0:07,47.2
1/20/2010 0:08,47.4
1/20/2010 0:09,47.2
1/20/2010 0:10,47.5
1/20/2010 0:11,47.1
1/20/2010 0:12,47
1/20/2010 0:13,47
1/20/2010 0:14,46.8
1/20/2010 0:15,47.2
1/20/2010 0:16,47.2
1/20/2010 0:17,47.1
1/20/2010 0:18,47
1/20/2010 0:19,47.1
1/20/2010 0:20,47.1
1/20/2010 0:21,47.5
1/20/2010 0:22,47.6
1/20/2010 0:23,47.7
1/20/2010 0:24,47.8
1/20/2010 0:25,48.1
1/20/2010 0:26,48.4
1/20/2010 0:27,48.4
1/20/2010 0:28,48.9
1/20/2010 0:29,49
1/20/2010 0:30,49
1/20/2010 0:31,49.2
1/20/2010 0:32,49
1/20/2010 0:33,49.4
1/20/2010 0:34,49.3
1/20/2010 0:35,49.3
1/20/2010 0:36,49
1/20/2010 0:37,48.9
1/20/2010 0:38,49
1/20/2010 0:39,48.8
1/20/2010 0:40,48.9
1/20/2010 0:41,48.8
1/20/2010 0:42,48.8
1/20/2010 0:43,49.2
1/20/2010 0:44,49.2
1/20/2010 0:45,49.2
1/20/2010 0:46,49.4
1/20/2010 0:47,49.4
1/20/2010 0:48,49.8
1/20/2010 0:49,50
1/20/2010 0:50,50.4
1/20/2010 0:51,50.5
1/20/2010 0:52,50.4
1/20/2010 0:53,50.7
1/20/2010 0:54,50.7
1/20/2010 0:55,51.1
1/20/2010 0:56,50.8
1/20/2010 0:57,51.1
1/20/2010 0:58,51.1
1/20/2010 0:59,51.2
1/20/2010 1:00,50.8
1/20/2010 1:00,50.8
1/20/2010 1:01,50.7
1/20/2010 1:02,50.7
1/20/2010 1:03,51
1/20/2010 1:04,50.6
1/20/2010 1:05,50.6
1/20/2010 1:06,50.8
1/20/2010 1:07,50.6
1/20/2010 1:08,50.5
1/20/2010 1:09,50.7
1/20/2010 1:10,50.6
1/20/2010 1:11,50.7
1/20/2010 1:12,50.4
1/20/2010 1:13,50.2
1/20/2010 1:14,50.4
1/20/2010 1:15,50.1
1/20/2010 1:16,50.4
1/20/2010 1:17,50.2
1/20/2010 1:18,50
1/20/2010 1:19,50.1
1/20/2010 1:20,50.1
1/20/2010 1:21,49.9
1/20/2010 1:22,49.7
1/20/2010 1:23,49.9
1/20/2010 1:24,49.4
1/20/2010 1:25,49.3
1/20/2010 1:26,49.2
1/20/2010 1:27,49.2
1/20/2010 1:28,48.8
1/20/2010 1:29,48.7
1/20/2010 1:30,48.5
1/20/2010 1:31,48.3
1/20/2010 1:32,48.2
1/20/2010 1:33,47.9
1/20/2010 1:34,47.6
1/20/2010 1:35,47.4
1/20/2010 1:36,47.4
1/20/2010 1:37,47
1/20/2010 1:38,46.7
1/20/2010 1:39,46.9
1/20/2010 1:40,46.5
1/20/2010 1:41,46.7
1/20/2010 1:42,46.7
1/20/2010 1:43,46.9
1/20/2010 1:44,46.9
1/20/2010 1:45,47.2
1/20/2010 1:46,47.4
1/20/2010 1:47,47.8
1/20/2010 1:48,47.7
1/20/2010 1:49,47.9
1/20/2010 1:50,48.2
1/20/2010 1:51,48.3
1/20/2010 1:52,48.3
1/20/2010 1:53,48.1
1/20/2010 1:54,47.9
1/20/2010 1:55,47.9
1/20/2010 1:56,47.7
1/20/2010 1:57,47.6
1/20/2010 1:58,47
1/20/2010 1:59,47.1
1/20/2010 2:00,46.6
1/20/2010 2:00,46.6
1/20/2010 2:01,46.6
1/20/2010 2:02,46.3
1/20/2010 2:03,46.1
1/20/2010 2:04,46.3
1/20/2010 2:05,46
1/20/2010 2:06,45.9
1/20/2010 2:07,45.8
1/20/2010 2:08,45.7
1/20/2010 2:09,45.7
1/20/2010 2:10,45.6
1/20/2010 2:11,45.6
1/20/2010 2:12,45.6
1/20/2010 2:13,45.7
1/20/2010 2:14,45.7
1/20/2010 2:15,45.6
1/20/2010 2:16,45.7
1/20/2010 2:17,45.4
1/20/2010 2:18,45.7
1/20/2010 2:19,45.7
1/20/2010 2:20,45.4
1/20/2010 2:21,45.6
1/20/2010 2:22,45.6
1/20/2010 2:23,45.9
1/20/2010 2:24,45.8
1/20/2010 2:25,45.8
1/20/2010 2:26,46.1
1/20/2010 2:27,46.5
1/20/2010 2:28,46.8
1/20/2010 2:29,47.1
1/20/2010 2:30,47.2
1/20/2010 2:31,47.1
1/20/2010 2:32,46.9
1/20/2010 2:33,46.5
1/20/2010 2:34,46.2
1/20/2010 2:35,45.9
1/20/2010 2:36,45.6
1/20/2010 2:37,45.4
1/20/2010 2:38,45.2
1/20/2010 2:39,44.8
1/20/2010 2:40,44.6
1/20/2010 2:41,44.5
1/20/2010 2:42,44.6
1/20/2010 2:43,44.2
1/20/2010 2:44,44.1
1/20/2010 2:45,44.1
1/20/2010 2:46,44.4
1/20/2010 2:47,44.1
1/20/2010 2:48,44.1
1/20/2010 2:49,43.9
1/20/2010 2:50,44.1
1/20/2010 2:51,43.9
1/20/2010 2:52,43.8
1/20/2010 2:53,44
1/20/2010 2:54,43.8
1/20/2010 2:55,43.8
1/20/2010 2:56,43.9
1/20/2010 2:57,43.9
1/20/2010 2:58,43.6
1/20/2010 2:59,43.8
1/20/2010 3:00,43.6
1/20/2010 3:00,43.6
1/20/2010 3:01,43.8
1/20/2010 3:02,43.5
1/20/2010 3:03,43.5
1/20/2010 3:04,43.5
1/20/2010 3:05,43.5
1/20/2010 3:06,43.4
1/20/2010 3:07,43.4
1/20/2010 3:08,43.4
1/20/2010 3:09,43.2
1/20/2010 3:10,43.1
1/20/2010 3:11,43.1
1/20/2010 3:12,43.2
1/20/2010 3:13,42.9
1/20/2010 3:14,43.1
1/20/2010 3:15,43.2
1/20/2010 3:16,43.4
1/20/2010 3:17,43.3
1/20/2010 3:18,43.4
1/20/2010 3:19,43.4
1/20/2010 3:20,43.8
1/20/2010 3:21,43.8
1/20/2010 3:22,43.8
1/20/2010 3:23,43.8
1/20/2010 3:24,43.5
1/20/2010 3:25,43.4
1/20/2010 3:26,43.2
1/20/2010 3:27,42.9
1/20/2010 3:28,42.6
1/20/2010 3:29,42.3
1/20/2010 3:30,42
1/20/2010 3:31,41.7
1/20/2010 3:32,41.4
1/20/2010 3:33,41
1/20/2010 3:34,40.9
1/20/2010 3:35,41.1
1/20/2010 3:36,40.9
1/20/2010 3:37,40.5
1/20/2010 3:38,40.7
1/20/2010 3:39,40.4
1/20/2010 3:40,40.5
1/20/2010 3:41,41
1/20/2010 3:42,40.8
1/20/2010 3:43,41.4
1/20/2010 3:44,41.5
1/20/2010 3:45,42
1/20/2010 3:46,42.5
1/20/2010 3:47,42.8
1/20/2010 3:48,43.2
1/20/2010 3:49,43.5
1/20/2010 3:50,43.7
1/20/2010 3:51,44.1
1/20/2010 3:52,44.5
1/20/2010 3:53,44.7
1/20/2010 3:54,45.2
1/20/2010 3:55,45.3
1/20/2010 3:56,45.7
1/20/2010 3:57,45.8
1/20/2010 3:58,45.9
1/20/2010 3:59,46.1
1/20/2010 4:00,46.1
1/20/2010 4:00,46.1
1/20/2010 4:01,46.2
1/20/2010 4:02,46.4
1/20/2010 4:03,46.4
1/20/2010 4:04,46.7
1/20/2010 4:05,46.9
1/20/2010 4:06,46.9
1/20/2010 4:07,47
1/20/2010 4:08,47
1/20/2010 4:09,47.1
1/20/2010 4:10,47
1/20/2010 4:11,46.9
1/20/2010 4:12,46.7
1/20/2010 4:13,46.4
1/20/2010 4:14,46.2
1/20/2010 4:15,45.9
1/20/2010 4:16,46.2
1/20/2010 4:17,46.1
1/20/2010 4:18,45.9
1/20/2010 4:19,45.8
1/20/2010 4:20,45.7
1/20/2010 4:21,45.6
1/20/2010 4:22,45.7
1/20/2010 4:23,45.6
1/20/2010 4:24,45.7
1/20/2010 4:25,45.5
1/20/2010 4:26,45.6
1/20/2010 4:27,45.8
1/20/2010 4:28,45.7
1/20/2010 4:29,45.6
1/20/2010 4:30,45.6
1/20/2010 4:31,45.7
1/20/2010 4:32,45.9
1/20/2010 4:33,46.1
1/20/2010 4:34,46.2
1/20/2010 4:35,46.2
1/20/2010 4:36,46.2
1/20/2010 4:37,45.7
1/20/2010 4:38,45.7
1/20/2010 4:39,45.4
1/20/2010 4:40,45.3
1/20/2010 4:41,45
1/20/2010 4:42,44.9
1/20/2010 4:43,44.5
1/20/2010 4:44,44.5
1/20/2010 4:45,44.6
1/20/2010 4:46,44.6
1/20/2010 4:47,44.7
1/20/2010 4:48,44.6
1/20/2010 4:49,44.6
1/20/2010 4:50,44
1/20/2010 4:51,43.5
1/20/2010 4:52,43.3
1/20/2010 4:53,42.9
1/20/2010 4:54,42.6
1/20/2010 4:55,42.5
1/20/2010 4:56,42.3
1/20/2010 4:57,42.5
1/20/2010 4:58,42.2
1/20/2010 4:59,42.5
1/20/2010 5:00,42.2
1/20/2010 5:00,42.2
1/20/2010 5:01,42.6
1/20/2010 5:02,42.7
1/20/2010 5:03,42.8
1/20/2010 5:04,43.4
1/20/2010 5:05,43.7
1/20/2010 5:06,43.7
1/20/2010 5:07,43.9
1/20/2010 5:08,44
1/20/2010 5:09,43.8
1/20/2010 5:10,43.9
1/20/2010 5:11,43.8
1/20/2010 5:12,43.4
1/20/2010 5:13,43.3
1/20/2010 5:14,42.8
1/20/2010 5:15,42.7
1/20/2010 5:16,42.7
1/20/2010 5:17,42.5
1/20/2010 5:18,42.3
1/20/2010 5:19,42.2
1/20/2010 5:20,42
1/20/2010 5:21,42.1
1/20/2010 5:22,42.1
1/20/2010 5:23,42.5
1/20/2010 5:24,42.1
1/20/2010 5:25,42.1
1/20/2010 5:26,42
1/20/2010 5:27,42.2
1/20/2010 5:28,42
1/20/2010 5:29,42.1
1/20/2010 5:30,41.6
1/20/2010 5:31,41.7
1/20/2010 5:32,41.7
1/20/2010 5:33,41.9
1/20/2010 5:34,41.9
1/20/2010 5:35,41.9
1/20/2010 5:36,41.6
1/20/2010 5:37,41.6
1/20/2010 5:38,41.9
1/20/2010 5:39,41.5
1/20/2010 5:40,41.6
1/20/2010 5:41,41.5
1/20/2010 5:42,41.4
1/20/2010 5:43,41.7
1/20/2010 5:44,41.6
1/20/2010 5:45,41.9
1/20/2010 5:46,41.9
1/20/2010 5:47,41.6
1/20/2010 5:48,41.7
1/20/2010 5:49,41.9
1/20/2010 5:50,41.7
1/20/2010 5:51,41.6
1/20/2010 5:52,41.4
1/20/2010 5:53,41.4
1/20/2010 5:54,41.1
1/20/2010 5:55,41
1/20/2010 5:56,40.5
1/20/2010 5:57,40.3
1/20/2010 5:58,40.1
1/20/2010 5:59,39.7
1/20/2010 6:00,39.1
1/20/2010 6:00,39.1
1/20/2010 6:01,39.1
1/20/2010 6:02,39.2
1/20/2010 6:03,39.1
1/20/2010 6:04,39
1/20/2010 6:05,39.1
1/20/2010 6:06,39.2
1/20/2010 6:07,39.5
1/20/2010 6:08,39.7
1/20/2010 6:09,39.9
1/20/2010 6:10,40.2
1/20/2010 6:11,40.2
1/20/2010 6:12,40.1
1/20/2010 6:13,40.3
1/20/2010 6:14,40.3
1/20/2010 6:15,40.2
1/20/2010 6:16,40.4
1/20/2010 6:17,40.3
1/20/2010 6:18,40.5
1/20/2010 6:19,40.7
1/20/2010 6:20,41
1/20/2010 6:21,41.4
1/20/2010 6:22,41.7
1/20/2010 6:23,42
1/20/2010 6:24,42
1/20/2010 6:25,42.1
1/20/2010 6:26,42.1
1/20/2010 6:27,42.5
1/20/2010 6:28,42.6
1/20/2010 6:29,42.3
1/20/2010 6:30,42.7
1/20/2010 6:31,42.8
1/20/2010 6:32,42.5
1/20/2010 6:33,42.6
1/20/2010 6:34,42.6
1/20/2010 6:35,42.6
1/20/2010 6:36,42.5
1/20/2010 6:37,42.2
1/20/2010 6:38,41.7
1/20/2010 6:39,41.4
1/20/2010 6:40,41.1
1/20/2010 6:41,40.8
1/20/2010 6:42,40.8
1/20/2010 6:43,40.8
1/20/2010 6:44,40.7
1/20/2010 6:45,40.9
1/20/2010 6:46,41
1/20/2010 6:47,41.1
1/20/2010 6:48,41.4
1/20/2010 6:49,41.3
1/20/2010 6:50,41.3
1/20/2010 6:51,41.3
1/20/2010 6:52,41.3
1/20/2010 6:53,41.1
1/20/2010 6:54,40.9
1/20/2010 6:55,40.9
1/20/2010 6:56,40.8
1/20/2010 6:57,40.8
1/20/2010 6:58,40.9
1/20/2010 6:59,40.5
1/20/2010 7:00,40.7
1/20/2010 7:00,40.7
1/20/2010 7:01,40.7
1/20/2010 7:02,40.7
1/20/2010 7:03,40.9
1/20/2010 7:04,40.8
1/20/2010 7:05,40.7
1/20/2010 7:06,40.8
1/20/2010 7:07,40.4
1/20/2010 7:08,40.1
1/20/2010 7:09,40.2
1/20/2010 7:10,39.8
1/20/2010 7:11,39.5
1/20/2010 7:12,39.3
1/20/2010 7:13,39.3
1/20/2010 7:14,39.1
1/20/2010 7:15,39
1/20/2010 7:16,39.1
1/20/2010 7:17,39
1/20/2010 7:18,39.3
1/20/2010 7:19,39.2
1/20/2010 7:20,39.5
1/20/2010 7:21,39.5
1/20/2010 7:22,39.8
1/20/2010 7:23,39.9
1/20/2010 7:24,39.9
1/20/2010 7:25,39.9
1/20/2010 7:26,40.2
1/20/2010 7:27,40.3
1/20/2010 7:28,40.4
1/20/2010 7:29,40.7
1/20/2010 7:30,40.7
1/20/2010 7:31,40.8
1/20/2010 7:32,40.4
1/20/2010 7:33,40.4
1/20/2010 7:34,40.2
1/20/2010 7:35,40.1
1/20/2010 7:36,40.1
1/20/2010 7:37,39.9
1/20/2010 7:38,40.2
1/20/2010 7:39,40.1
1/20/2010 7:40,40.4
1/20/2010 7:41,40.3
1/20/2010 7:42,40.4
1/20/2010 7:43,40.1
1/20/2010 7:44,40.2
1/20/2010 7:45,40.2
1/20/2010 7:46,40.1
1/20/2010 7:47,39.9
1/20/2010 7:48,39.9
1/20/2010 7:49,40.1
1/20/2010 7:50,39.9
1/20/2010 7:51,40.2
1/20/2010 7:52,40.5
1/20/2010 7:53,40.3
1/20/2010 7:54,40.3
1/20/2010 7:55,40.3
1/20/2010 7:56,40.3
1/20/2010 7:57,40.1
1/20/2010 7:58,39.8
1/20/2010 7:59,39.7
1/20/2010 8:00,39.7
1/20/2010 8:00,39.7
1/20/2010 8:01,39.6
1/20/2010 8:02,39.6
1/20/2010 8:03,39.5
1/20/2010 8:04,39.5
1/20/2010 8:05,39.5
1/20/2010 8:06,39.2
1/20/2010 8:07,39.1
1/20/2010 8:08,39.5
1/20/2010 8:09,39.5
1/20/2010 8:10,39.5
1/20/2010 8:11,39.8
1/20/2010 8:12,39.8
1/20/2010 8:13,39.9
1/20/2010 8:14,39.9
1/20/2010 8:15,40.1
1/20/2010 8:16,40.2
1/20/2010 8:17,40.5
1/20/2010 8:18,40.3
1/20/2010 8:19,40.4
1/20/2010 8:20,40.8
1/20/2010 8:21,40.7
1/20/2010 8:22,40.9
1/20/2010 8:23,41
1/20/2010 8:24,41
1/20/2010 8:25,41
1/20/2010 8:26,40.8
1/20/2010 8:27,41.1
1/20/2010 8:28,40.9
1/20/2010 8:29,41.3
1/20/2010 8:30,41.4
1/20/2010 8:31,41.6
1/20/2010 8:32,41.6
1/20/2010 8:33,41.9
1/20/2010 8:34,42.5
1/20/2010 8:35,42.6
1/20/2010 8:36,42.7
1/20/2010 8:37,42.9
1/20/2010 8:38,43.2
1/20/2010 8:39,43.2
1/20/2010 8:40,43.5
1/20/2010 8:41,43.5
1/20/2010 8:42,43.8
1/20/2010 8:43,43.9
1/20/2010 8:44,44
1/20/2010 8:45,44.3
1/20/2010 8:46,44.5
1/20/2010 8:47,44.4
1/20/2010 8:48,44.6
1/20/2010 8:49,44.7
1/20/2010 8:50,44.4
1/20/2010 8:51,44.5
1/20/2010 8:52,44.6
1/20/2010 8:53,44.9
1/20/2010 8:54,45.1
1/20/2010 8:55,45.2
1/20/2010 8:56,45.3
1/20/2010 8:57,45.4
1/20/2010 8:58,45.4
1/20/2010 8:59,45.6
1/20/2010 9:00,45.8
1/20/2010 9:00,45.8
1/20/2010 9:01,45.9
1/20/2010 9:02,45.8
1/20/2010 9:03,46.2
1/20/2010 9:04,45.9
1/20/2010 9:05,46.1
1/20/2010 9:06,46.1
1/20/2010 9:07,46.2
1/20/2010 9:08,46.3
1/20/2010 9:09,46.3
1/20/2010 9:10,46.3
1/20/2010 9:11,46.4
1/20/2010 9:12,46.7
1/20/2010 9:13,46.7
1/20/2010 9:14,46.4
1/20/2010 9:15,46.7
1/20/2010 9:16,46.5
1/20/2010 9:17,46.5
1/20/2010 9:18,46.3
1/20/2010 9:19,46.5
1/20/2010 9:20,46.8
1/20/2010 9:21,46.7
1/20/2010 9:22,46.7
1/20/2010 9:23,47
1/20/2010 9:24,47.1
1/20/2010 9:25,47.1
1/20/2010 9:26,47.2
1/20/2010 9:27,47.6
1/20/2010 9:28,47.7
1/20/2010 9:29,48.1
1/20/2010 9:30,48.2
1/20/2010 9:31,48.3
1/20/2010 9:32,48.7
1/20/2010 9:33,48.8
1/20/2010 9:34,49
1/20/2010 9:35,49.5
1/20/2010 9:36,49.5
1/20/2010 9:37,49.5
1/20/2010 9:38,49.8
1/20/2010 9:39,49.9
1/20/2010 9:40,49.9
1/20/2010 9:41,50.2
1/20/2010 9:42,50.5
1/20/2010 9:43,50.4
1/20/2010 9:44,50.4
1/20/2010 9:45,50.2
1/20/2010 9:46,50.5
1/20/2010 9:47,50.5
1/20/2010 9:48,50.6
1/20/2010 9:49,50.6
1/20/2010 9:50,50.5
1/20/2010 9:51,51
1/20/2010 9:52,51.3
1/20/2010 9:53,51.3
1/20/2010 9:54,51.4
1/20/2010 9:55,51.7
1/20/2010 9:56,51.5
1/20/2010 9:57,51.4
1/20/2010 9:58,51.5
1/20/2010 9:59,51.5
1/20/2010 10:00,51.8
1/20/2010 10:00,51.8
1/20/2010 10:01,51.4
1/20/2010 10:02,51.4
1/20/2010 10:03,51.5
1/20/2010 10:04,51.9
1/20/2010 10:05,51.5
1/20/2010 10:06,51.4
1/20/2010 10:07,51.9
1/20/2010 10:08,52.3
1/20/2010 10:09,52.5
1/20/2010 10:10,52.6
1/20/2010 10:11,52.9
1/20/2010 10:12,52.9
1/20/2010 10:13,53.2
1/20/2010 10:14,53.3
1/20/2010 10:15,53.8
1/20/2010 10:16,53.5
1/20/2010 10:17,53.6
1/20/2010 10:18,54.1
1/20/2010 10:19,53.9
1/20/2010 10:20,54.2
1/20/2010 10:21,54.5
1/20/2010 10:22,54.9
1/20/2010 10:23,54.7
1/20/2010 10:24,54.9
1/20/2010 10:25,54.8
1/20/2010 10:26,54.4
1/20/2010 10:27,54.8
1/20/2010 10:28,54.8
1/20/2010 10:29,55
1/20/2010 10:30,55
1/20/2010 10:31,55.5
1/20/2010 10:32,55.6
1/20/2010 10:33,55.9
1/20/2010 10:34,55.9
1/20/2010 10:35,56
1/20/2010 10:36,56.2
1/20/2010 10:37,56.5
